Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
QL,Livestock Primary,41,"China, mainland",5320,Producing Animals/Slaughtered,867,"Meat, cattle",2011,2011,Head,43627000,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5320,Producing Animals/Slaughtered,867,"Meat, cattle",2012,2012,Head,44299000,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5320,Producing Animals/Slaughtered,867,"Meat, cattle",2013,2013,Head,44916500,Im,FAO data based on imputation methodology
QL,Livestock Primary,41,"China, mainland",5320,Producing Animals/Slaughtered,867,"Meat, cattle",2014,2014,Head,45841500,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5320,Producing Animals/Slaughtered,867,"Meat, cattle",2015,2015,Head,46574000,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5320,Producing Animals/Slaughtered,867,"Meat, cattle",2016,2016,Head,47523000,Im,FAO data based on imputation methodology
QL,Livestock Primary,41,"China, mainland",5320,Producing Animals/Slaughtered,867,"Meat, cattle",2017,2017,Head,48000000,Im,FAO data based on imputation methodology
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",1961,1961,hg/An,850,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",1962,1962,hg/An,899,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",1963,1963,hg/An,897,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",1964,1964,hg/An,899,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",1965,1965,hg/An,897,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",1966,1966,hg/An,897,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",1967,1967,hg/An,901,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",1968,1968,hg/An,901,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",1969,1969,hg/An,917,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",1970,1970,hg/An,917,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",1971,1971,hg/An,920,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",1972,1972,hg/An,919,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",1973,1973,hg/An,921,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",1974,1974,hg/An,928,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",1975,1975,hg/An,928,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",1976,1976,hg/An,943,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",1977,1977,hg/An,944,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",1978,1978,hg/An,944,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",1979,1979,hg/An,944,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",1980,1980,hg/An,944,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",1981,1981,hg/An,955,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",1982,1982,hg/An,960,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",1983,1983,hg/An,977,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",1984,1984,hg/An,984,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",1985,1985,hg/An,1000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",1986,1986,hg/An,1023,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",1987,1987,hg/An,1246,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",1988,1988,hg/An,1316,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",1989,1989,hg/An,1394,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",1990,1990,hg/An,1429,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",1991,1991,hg/An,1506,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",1992,1992,hg/An,1552,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",1993,1993,hg/An,1593,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",1994,1994,hg/An,1333,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",1995,1995,hg/An,1401,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",1996,1996,hg/An,1450,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",1997,1997,hg/An,1380,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",1998,1998,hg/An,1373,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",1999,1999,hg/An,1379,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",2000,2000,hg/An,1426,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",2001,2001,hg/An,1419,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",2002,2002,hg/An,1418,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",2003,2003,hg/An,1404,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",2004,2004,hg/An,1390,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",2005,2005,hg/An,1384,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",2006,2006,hg/An,1390,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",2007,2007,hg/An,1438,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",2008,2008,hg/An,1407,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",2009,2009,hg/An,1408,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",2010,2010,hg/An,1412,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",2011,2011,hg/An,1414,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",2012,2012,hg/An,1420,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",2013,2013,hg/An,1424,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",2014,2014,hg/An,1429,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",2015,2015,hg/An,1429,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",2016,2016,hg/An,1433,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5417,Yield/Carcass Weight,867,"Meat, cattle",2017,2017,hg/An,1437,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",1961,1961,tonnes,43000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",1962,1962,tonnes,62000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",1963,1963,tonnes,83000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",1964,1964,tonnes,93000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",1965,1965,tonnes,104000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",1966,1966,tonnes,113000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",1967,1967,tonnes,118000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",1968,1968,tonnes,118000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",1969,1969,tonnes,122000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",1970,1970,tonnes,122000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",1971,1971,tonnes,138000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",1972,1972,tonnes,148000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",1973,1973,tonnes,163000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",1974,1974,tonnes,174000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",1975,1975,tonnes,181000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",1976,1976,tonnes,174000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",1977,1977,tonnes,184000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",1978,1978,tonnes,184000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",1979,1979,tonnes,210000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",1980,1980,tonnes,235000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",1981,1981,tonnes,235000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",1982,1982,tonnes,240000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",1983,1983,tonnes,260000,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",1984,1984,tonnes,301000,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",1985,1985,tonnes,345000,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",1986,1986,tonnes,450000,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",1987,1987,tonnes,648000,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",1988,1988,tonnes,755400,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",1989,1989,tonnes,911000,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",1990,1990,tonnes,1078000,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",1991,1991,tonnes,1314500,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",1992,1992,tonnes,1549450,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",1993,1993,tonnes,1955000,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",1994,1994,tonnes,2114500,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",1995,1995,tonnes,2570500,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",1996,1996,tonnes,2976300,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",1997,1997,tonnes,3629300,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",1998,1998,tonnes,4013000,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",1999,1999,tonnes,4219200,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",2000,2000,tonnes,4628000,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",2001,2001,tonnes,4708000,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",2002,2002,tonnes,4833000,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",2003,2003,tonnes,5121000,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",2004,2004,tonnes,5275000,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",2005,2005,tonnes,5336000,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",2006,2006,tonnes,5479000,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",2007,2007,tonnes,5827000,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",2008,2008,tonnes,5826000,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",2009,2009,tonnes,6045000,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",2010,2010,tonnes,6228400,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",2011,2011,tonnes,6167000,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",2012,2012,tonnes,6292000,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",2013,2013,tonnes,6395500,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",2014,2014,tonnes,6552400,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",2015,2015,tonnes,6655900,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",2016,2016,tonnes,6809000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,867,"Meat, cattle",2017,2017,tonnes,6898000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",1961,1961,1000 Head,445000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",1962,1962,1000 Head,460000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",1963,1963,1000 Head,470000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",1964,1964,1000 Head,480000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",1965,1965,1000 Head,500000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",1966,1966,1000 Head,510000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",1967,1967,1000 Head,530000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",1968,1968,1000 Head,540000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",1969,1969,1000 Head,564000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",1970,1970,1000 Head,575000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",1971,1971,1000 Head,605000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",1972,1972,1000 Head,645000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",1973,1973,1000 Head,670000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",1974,1974,1000 Head,710000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",1975,1975,1000 Head,730000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",1976,1976,1000 Head,784000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",1977,1977,1000 Head,825000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",1978,1978,1000 Head,875000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",1979,1979,1000 Head,905000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",1980,1980,1000 Head,940000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",1981,1981,1000 Head,965000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",1982,1982,1000 Head,1010000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",1983,1983,1000 Head,1040000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",1984,1984,1000 Head,1068000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",1985,1985,1000 Head,1120000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",1986,1986,1000 Head,1280000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",1987,1987,1000 Head,1400000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",1988,1988,1000 Head,1697000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",1989,1989,1000 Head,1700000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",1990,1990,1000 Head,1849700,Im,FAO data based on imputation methodology
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",1991,1991,1000 Head,2144000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",1992,1992,1000 Head,2380000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",1993,1993,1000 Head,3093000,Im,FAO data based on imputation methodology
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",1994,1994,1000 Head,3407000,Im,FAO data based on imputation methodology
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",1995,1995,1000 Head,4075000,Im,FAO data based on imputation methodology
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",1996,1996,1000 Head,4150000,Im,FAO data based on imputation methodology
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",1997,1997,1000 Head,5070000,Im,FAO data based on imputation methodology
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",1998,1998,1000 Head,5382000,Im,FAO data based on imputation methodology
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",1999,1999,1000 Head,5825000,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",2000,2000,1000 Head,6190500,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",2001,2001,1000 Head,6028500,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",2002,2002,1000 Head,6221000,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",2003,2003,1000 Head,6543000,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",2004,2004,1000 Head,6500000,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",2005,2005,1000 Head,6880000,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",2006,2006,1000 Head,6834000,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",2007,2007,1000 Head,7330000,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",2008,2008,1000 Head,7800000,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",2009,2009,1000 Head,8130000,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",2010,2010,1000 Head,8430400,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",2011,2011,1000 Head,8676596,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",2012,2012,1000 Head,9251000,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",2013,2013,1000 Head,9115400,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",2014,2014,1000 Head,8840900,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",2015,2015,1000 Head,9230149,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",2016,2016,1000 Head,9524900,Im,FAO data based on imputation methodology
QL,Livestock Primary,41,"China, mainland",5321,Producing Animals/Slaughtered,1058,"Meat, chicken",2017,2017,1000 Head,9400621,Im,FAO data based on imputation methodology
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1058,"Meat, chicken",1961,1961,0.1g/An,10000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1058,"Meat, chicken",1962,1962,0.1g/An,10000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1058,"Meat, chicken",1963,1963,0.1g/An,10000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1058,"Meat, chicken",1964,1964,0.1g/An,10000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1058,"Meat, chicken",1965,1965,0.1g/An,10000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1058,"Meat, chicken",1966,1966,0.1g/An,10000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1058,"Meat, chicken",1967,1967,0.1g/An,10000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1058,"Meat, chicken",1968,1968,0.1g/An,10000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1058,"Meat, chicken",1969,1969,0.1g/An,10000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1058,"Meat, chicken",1970,1970,0.1g/An,10000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1058,"Meat, chicken",1971,1971,0.1g/An,10000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1058,"Meat, chicken",1972,1972,0.1g/An,10000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1058,"Meat, chicken",1973,1973,0.1g/An,10000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1058,"Meat, chicken",1974,1974,0.1g/An,10000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1058,"Meat, chicken",1975,1975,0.1g/An,10000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1058,"Meat, chicken",1976,1976,0.1g/An,10000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1058,"Meat, chicken",1977,1977,0.1g/An,10000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1058,"Meat, chicken",1978,1978,0.1g/An,10000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1058,"Meat, chicken",1979,1979,0.1g/An,10000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1058,"Meat, chicken",1980,1980,0.1g/An,10000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1058,"Meat, chicken",1981,1981,0.1g/An,10000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1058,"Meat, chicken",1982,1982,0.1g/An,10000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1058,"Meat, chicken",1983,1983,0.1g/An,10000,Fc,Calculated data
