AreaName,Year,Stock_largeAni,Stock_cattle,Stock_horse,Stock_donkey,Stock_mule,Stock_camel,Out_hog,Stock_hog,Stock_gt_shp,Stock_goat,Stock_sheep,Out_cattle,Out_gt_shp,Out_poultry,MeatYield,MeatYield_hg_ct_gt_shp,MeatYield_hog,MeatYield_cattle,MeatYield_gt_shp,MilkYield,MilkYield_cattle,WoolYield_sheep,WoolYield_sheep_fine,WoolYield_sheep_semi,WoolYield_goat_thick,WoolYield_goat_cashmere,EggYield,HoneyYield
Guangdong,2003,398.42,398.26,0.12,0.0,0.0,0.0,3269.71,1961.05,27.76,27.8,0.0,53.26,28.66,102183.02,359.5994,240.8087,234.45,5.8056,0.5531,10.821,10.5505,0.0,0.0,0.0,11.0,0.0,32.5169,1.2598
Guangxi,2003,802.72,760.61,38.74,0.07,3.3,0.0,2555.14,2637.67,246.57,246.6,0.0,144.35,194.36,21206.93,227.1319,195.5113,179.7608,12.93,2.8205,3.8231,3.8166,0.0,0.0,0.0,0.0,0.0,14.9628,0.6269
Hainan,2003,147.04,147.04,0.0,0.0,0.0,0.0,346.27,346.56,93.86,93.86,0.0,30.48,92.43,8145.5,46.99534,32.345625,28.381725,2.7079,1.256,0.0604,0.0604,0.0,0.0,0.0,0.0,0.0,2.5912,0.0524
Chongqing,2003,173.15,169.88,2.24,0.21,0.82,0.0,1818.39,1719.56,245.09,244.9,0.2,45.95,235.33,12658.06,160.5516,140.1439,132.0965,5.3281,2.7193,9.0608,9.0608,5.0,5.0,0.0,11.0,0.0,35.3554,0.601
Sichuan,2003,1175.85,1078.0,81.47,8.15,8.23,0.0,6236.87,5564.87,1370.2,1030.8,339.4,236.5,1133.4,41086.2,581.7688,504.6,461.6,25.6,17.4,45.8357,45.44,5059.0,456.0,2254.0,412.0,21.0,133.612,3.2944
Guizhou,2003,801.88,721.66,77.88,0.14,2.2,0.0,1398.15,1867.47,391.9,369.84,22.06,80.39,223.73,5355.64,152.52783,141.55893400000002,126.934473,10.126961,4.4975,3.3807300000000002,3.377216,347.23,63.0,284.23,27.0,1.0,9.116213,0.1394
Yunnan,2003,941.5,762.57,81.18,32.61,65.14,0.0,2384.5398,2554.13,809.56,716.19,93.37,170.67,470.62,10682.98,253.6854,234.5279,208.7681,17.5817,8.1781,23.3763,21.7489,1758.0,338.0,937.0,100.0,6.0,14.3853,0.6787
Tibet,2003,647.76,591.41,43.06,11.8,1.49,0.0,13.94,25.22,1779.03,644.4,1134.63,96.28,516.19,0.0,19.0128,19.0128,0.8758,10.7699,7.3671,25.1378,19.627,8746.0,196.0,3324.0,1181.0,853.0,0.2185,0.0
Shaanxi,2003,322.4,285.55,1.45,25.14,10.26,0.0,816.4,722.1,877.18,681.32,195.86,78.64,518.91,5918.89,92.06809,80.38319,61.96989,10.47,7.9433,107.0995,74.2077,4187.0,1872.0,450.0,1148.0,765.0,49.0472,0.31
Gansu,2003,599.14,390.43,26.4,117.51,62.4,2.4,675.87,630.15,1236.29,303.9,932.4,100.5,660.83,3322.79,75.88441999999999,69.88892,48.66264,10.652999999999999,10.57328,22.5591,22.184,16976.0,5709.0,4013.0,1646.0,370.0,13.4419,0.1477
Qinghai,2003,455.94,405.59,26.79,8.37,14.3,0.89,105.35,101.0,1761.69,315.66,1446.04,93.46,508.58,248.82,23.6651,23.0046,7.4195,7.0932,8.4919,23.5113,22.1398,16483.0,450.0,3873.0,866.0,319.0,1.4005,0.0
Ningxia,2003,95.84294612,70.50294612,0.65,17.59,7.04,0.06,165.0927853,125.05387720000002,474.40853439999995,97.04,377.37,30.59,357.49,1692.5,23.38118795,19.91791164,10.65557595,3.7424955580000003,5.519840133,38.6782,38.5851,7389.0,469.0,1784.0,843.0,444.0,8.7093,0.0629
Xinjiang,2003,694.53,453.06,99.39,124.02,2.48,15.58,240.7,191.17,4104.3,657.15,3447.15,202.23,2626.94,7360.97,110.0,91.7238,17.4057,28.7743,45.5438,120.8486,113.0,78419.0,28287.0,17737.0,3658.0,1143.0,23.6194,0.3926
Beijing,2004,31.74,29.25,0.32,1.53,0.64,0.0,460.52,243.24,158.47,37.57,120.9,28.96,315.92,17419.5,70.8365,41.8119,31.8148,5.0894,4.9077,70.0776,70.041,1260.0,28.0,1232.0,320.0,128.0,15.8858,0.3036
Tianjin,2004,48.7172,43.4163,0.4119,3.5783,1.3107,0.0,446.61,252.42,93.6128,19.0188,74.594,33.84,143.97,8500.31,53.7292,41.7876,33.0538,5.5829,3.1509,54.2411,54.2407,820.0,56.0,764.0,67.0,1.0,24.383000000000003,0.0
Hebei,2004,988.9,795.48,35.53,112.56,45.33,0.0,4160.14,2945.91,2361.7,947.9631410000001,1413.736859,557.85,2346.44,65273.75,533.9521,427.3805,313.3789,82.9053,31.0963,276.9485,266.4643,31678.0,5375.0,12955.0,3760.0,863.0,432.9416,0.7259
Shanxi,2004,283.66,212.15,4.23,33.68,33.6,0.0,610.52,452.73,998.79,404.6087418,594.1812582,49.94,497.64,3397.24,66.5585,60.7503,46.8241,6.6997,7.2265,63.6682,61.1497,8632.0,1687.0,998.0,1687.0,706.0,52.0443,0.26899999999999996
Inner Mongolia,2004,718.19,514.72,68.74,81.58,45.03,8.12,875.84,711.22,5318.48,1719.13,3599.35,186.33,3782.99,12603.18,201.3481,169.8689,80.7935,28.7156,60.3598,502.064,497.8733,85670.0,45614.0,14181.0,6329.0,5956.0,38.749,0.3377
Liaoning,2004,476.91,329.05,31.29,91.81,24.76,0.0,2102.16,1364.84,1204.54,569.6343901,634.9056099,247.92,483.7,51223.42,318.3809,218.6951,175.2902,37.2899,6.115,62.2755,58.4479,10821.0,4134.0,6255.0,1635.0,894.0,192.3857,0.1788
Jilin,2004,615.15,525.03,57.83,16.74,15.55,0.0,1159.09,568.04,410.0,62.45,347.55,335.01,320.0,45500.03,243.52115,151.49275,98.52265,48.97,4.0001,26.0031,25.3245,24566.0,18876.0,3669.0,401.0,55.0,95.0046,0.7316
Heilongjiang,2004,590.78,532.77,45.5,7.69,4.82,0.0,1295.53,1217.28,1153.57,448.21403,705.36,214.31,582.87,14943.9,165.3417,134.3064,93.8719,31.4213,9.0132,378.0617,374.4782,24391.0,7574.0,16817.0,712.0,690.5,98.2877,1.18842
Shanghai,2004,1.23,1.23,0.0,0.0,0.0,0.0,106.53,50.75,61.915,55.35201,6.562989999999999,0.05,53.61,3149.88,12.4745,6.5935,5.8357,0.0,0.7457,25.2001,25.2001,23.0,0.0,23.0,107.0,0.0,10.5122,0.05
Jiangsu,2004,74.05,65.82,1.11,5.73,1.39,0.0,2988.63,1910.78,1196.89,1176.7,20.19,28.43,1523.52,58258.68,346.8478,242.43099999999998,219.7532,5.2915,17.3863,56.8974,53.6146,672.0,416.0,256.0,16.0,6.0,175.3895,0.596
Zhejiang,2004,39.31,39.25,0.06,0.0,0.0,0.0,1893.08,1125.27,256.72,131.22,125.5,9.94,212.22,19174.84,161.7705,131.7205,126.4322,1.4669999999999999,3.8213,25.9523,25.9523,1768.0,0.0,1768.0,603.0,0.0,42.0666,7.3918
Anhui,2004,464.37653430000006,461.7965343,0.64,1.51,0.43,0.0,2531.31,1968.959166,953.8455922,951.6102880000001,2.235304118,253.97,1173.56,48245.28,333.7124698,259.5525485,207.56742,35.555240000000005,16.42988853,10.1876,10.1856,140.0,5.0,135.0,105.0,3.0,120.0074,1.1229
Fujian,2004,107.84,107.84,0.0,0.0,0.0,0.0,1725.8956629999998,1241.810541,128.94,128.94,0.0,28.79,131.79,17914.58,151.26227269999998,126.145627,121.513827,2.8263,1.8055,21.1412,20.7997,0.0,0.0,0.0,0.0,0.0,43.4384,0.8421
Jiangxi,2004,366.39,366.39,0.0,0.0,0.0,0.0,2051.05,1441.45,107.35,94.25,13.1,90.04,96.97,32738.71,217.6855,171.4979,161.2125,8.7147,1.5707,11.6327,11.6008,0.0,0.0,0.0,0.0,0.0,40.8111,1.0387
Shandong,2004,1089.08,998.83,15.45,62.96,11.84,0.0,4330.24,3058.19,3286.77,2590.76,696.01,530.6,3641.44,146834.98,696.53,460.9972,346.4193,79.5898,34.9881,188.679,160.8798,20082.0,4981.0,15101.0,8553.0,934.0,432.8712,0.8436
Henan,2004,1491.19,1423.92,19.4,33.1,14.77,0.0,5189.0,4232.0,3910.0,3439.9555619999996,470.0444379,672.38,3953.88,62858.0,641.5308,553.289,410.31800000000004,98.325,44.646,78.9,74.5,11182.0,1768.0,6665.0,2731.0,409.0,347.4,4.0523
Hubei,2004,409.09,406.71,1.64,0.53,0.21,0.0,3126.15,2190.04,343.63,342.7616808,0.868319185,111.76,356.57,33907.28,309.323818,262.41339,240.71355,15.86992,5.8299199999999995,11.6728,11.6728,9.0,0.0,0.0,15.0,0.0,118.1061,0.8221
Hunan,2004,587.87,583.55,3.64,0.49,0.19,0.0,6088.69,4343.43,671.08,670.96,0.12,154.56,662.12,42816.63,517.090575,456.069675,429.1177,16.8486,10.103375,6.657,6.657,3.0,3.0,0.0,7.0,0.0,88.0924,1.0033
Guangdong,2004,395.11,394.97,0.14,0.0,0.0,0.0,3308.95,1989.05,32.23,32.23,0.0,58.84,33.97,98744.44,360.458,244.6837,237.73,6.3253,0.6284,11.2176,10.9372,0.0,0.0,0.0,9.0,0.0,31.6745,1.2385
Guangxi,2004,783.28,739.71,39.86,0.06,3.65,0.0,2462.45,2670.99,278.06,278.06,0.0,163.48,217.71,20166.09,210.4943,179.5351,161.7424,14.5971,3.1956,4.8737,4.819,0.0,0.0,0.0,0.0,0.0,16.1427,0.6952
Hainan,2004,147.04,147.04,0.0,0.0,0.0,0.0,392.78,370.21,90.13,90.13,0.0,31.88,95.02,9218.53,52.256209000000005,36.270382,32.144882,2.8503,1.2752,0.1009,0.1009,0.0,0.0,0.0,0.0,0.0,2.6784,0.0832
Chongqing,2004,167.22,163.74,2.36,0.2,0.92,0.0,1900.22,1720.16,285.62,285.45572020000003,0.164279806,52.72,285.63,13696.02,168.4445,146.25,137.1162,5.7293,3.4045,8.6236,8.5143,4.0,4.0,0.0,2.0,0.0,36.5516,0.6231
Sichuan,2004,1207.5785,1105.0,84.7936,8.6421,9.1428,0.0,6489.8,5627.31,1479.0,1134.312085,344.6879146,250.0,1224.0,43551.0,609.1304,526.0,480.2,27.0,18.8,53.0047,52.6128,5375.0,712.0,2455.0,426.0,23.0,145.2134,3.2613
Guizhou,2004,839.88,758.86,78.53,0.18,2.31,0.0,1328.21,2033.14,420.98,398.92,22.06,91.38,248.8,6037.64,147.950108,136.39293999999998,119.991026,11.382703999999999,5.01921,3.607915,3.562625,318.16,56.43,261.73,30.0,2.0,9.920174000000001,0.1784
Yunnan,2004,966.6096,788.62,79.7556,32.8838,65.3502,0.0,2585.92,2605.49,853.16,759.61,93.55,190.21,512.48,11452.67,277.7983,257.0988,228.3367,19.8141,8.948,28.3353,26.855,1704.0,316.0,1064.0,75.0,1.0,16.486,0.6737
Tibet,2004,667.61,612.77,42.5,10.83,1.51,0.0,15.26,26.17,1815.58,664.44,1151.14,105.1,475.93,0.0,20.825,20.825,1.0418,12.1891,7.5941,26.2032,20.289,9125.0,157.0,3447.0,1153.0,853.0,0.2937,0.0
Shaanxi,2004,335.08,300.9,1.3,23.43,9.45,0.0,932.4,756.6,941.76,733.02,208.74,83.73,571.27,5853.19,101.63051,89.51801,69.91941,11.1632,8.4354,125.5196,96.1935,5286.0,2349.0,1733.0,1230.0,835.0,48.3789,0.2817
Gansu,2004,586.49,381.29,25.44,116.62,61.09,2.05,669.42,641.01,1302.37,301.9711105,1000.398889,104.37,701.79,3419.9,76.64054,70.69884,48.198240000000006,11.27196,11.228639999999999,25.8662,25.5116,20148.0,5831.0,3992.0,1633.0,327.0,13.7287,0.1338
Qinghai,2004,432.83,383.77,27.11,8.69,12.55,0.71,114.45,106.28,1763.71,328.82,1434.89,97.19,535.99,236.43,24.8167,24.1557,8.0136,7.2983,8.8438,24.095,22.75,16629.0,743.0,4515.0,1105.0,341.0,1.4062,0.0746
Ningxia,2004,108.0,85.65,0.49,16.07,5.75,0.0,155.66,117.63,493.49,83.36,410.13,34.52,370.65,1498.44,24.3505,20.8793,10.1639,4.6554,6.06,46.925,46.0576,8689.0,990.0,1971.0,787.0,259.0,7.8151,0.0849
Xinjiang,2004,716.56,482.3,95.78,120.82,2.36,15.3,304.19,206.67,4266.73,669.47,3597.26,220.8,2790.53,8387.23,128.12995,107.65,24.58,30.42,52.65,139.72895,133.32,84906.53,28737.75,19255.98,4229.14,1228.2,24.986335,0.48035
Beijing,2005,26.55,24.4,0.24,1.36,0.55,0.0,448.72,218.78,126.03,27.96,98.07,24.54,256.13,16852.53,66.6932,39.6619,31.3309,4.3758,3.9552,64.2216,64.199,1132.0,14.0,1118.0,224.0,93.0,15.967,0.3282
Tianjin,2005,49.39,44.4,0.31,3.6,1.07,0.0,481.45,255.45,84.69,21.62,63.07,37.83,140.11,9205.64,57.7821,44.9137,35.6321,6.2413,3.0403,63.4138,63.4135,831.0,58.0,773.0,68.0,0.0,23.4686,0.0
Hebei,2005,1019.05,826.88,33.13,104.11,40.47,0.0,4510.58,3064.39,2481.97,1000.2,1481.8,579.26,2541.99,70579.79,571.9014,457.9568,337.3696,86.8593,33.7279,348.6373,340.3456,36466.0,6866.0,14341.0,3565.0,890.0,458.9667,0.7608
Shanxi,2005,312.67,218.59,3.9,32.43,31.11,0.0,627.12,463.28,1029.34,421.0,608.3,51.58,513.22,3494.22,68.2425,62.2349,47.8821,6.9254,7.4274,73.7541,71.2781,8805.0,1733.0,1122.0,1740.0,795.0,56.8789,0.2812
Inner Mongolia,2005,783.28,576.42,67.89,86.82,43.61,8.54,957.72,738.65,5419.99,1711.03,3708.97,218.0,4539.6,14535.89,229.4646,193.6222,87.5931,33.5973,72.4318,696.8648,691.0481,94902.0,44841.0,14943.0,7558.0,6395.0,46.178000000000004,0.4641
Liaoning,2005,495.9246,344.7355,28.1931,98.8591,24.1369,0.0,2301.86,1453.55,995.6221,510.7,484.9,278.81,563.0,54757.84,347.92206,240.60896,191.2416,42.2495,7.11786,78.8344,74.8764,10412.042,3618.241,6590.844,1679.611,1052.8419999999999,224.0456,0.19415090000000002
Jilin,2005,634.94,550.03,53.65,16.78,14.48,0.0,1272.38,615.19,430.01,64.96,365.05,350.02,335.01,47997.98,260.1532,163.3347,108.1523,51.0023,4.1801,30.002431,29.4037,19971.18,15430.87,4451.94,425.0,60.0,100.001828,0.77594
Heilongjiang,2005,580.8,527.14,41.25,7.61,4.79,0.0,1392.24,1316.83,1180.3,408.88,771.42,212.86,693.7,15096.34,173.5125,142.278,100.4429,31.1094,10.7257,444.2245,440.2393,25734.0,7965.0,17769.0,874.0,790.5,102.7366,1.1286200000000002
Shanghai,2005,5.44,5.5,0.0,0.0,0.0,0.0,280.0,156.0,30.1,27.6,2.5,0.3,46.63,7700.0,31.337706,18.692626,18.01511,0.07,0.607516,23.763270000000002,23.763270000000002,14.53,0.0,14.53,112.21,0.0,8.4032,0.0
Jiangsu,2005,73.88,64.61,1.35,6.39,1.53,0.0,2974.88,1927.2,1174.99,1155.0,20.0,30.71,1569.06,61706.22,352.3427553,242.1232,218.5382,5.7094,17.8756,57.8992,56.6204,640.0,408.0,232.0,32.0,1.0,182.005,0.7079
Zhejiang,2005,35.64,35.54,0.06,0.0,0.0,0.0,1867.07,1213.15,222.35,105.4,117.0,9.25,218.03,21624.47,165.3482,130.4359,125.1359,1.3779,3.9221,26.6685,26.6685,2045.0,0.0,2045.0,552.0,0.0,44.5172,7.9325
Anhui,2005,433.6,431.82475039999997,0.35,1.12,0.34,0.0,2629.49347,2034.04277,921.2632978,918.5,2.8,235.58,1171.66,48794.44,340.1257384,265.0023784,215.61846450000002,32.98073926,16.4031746,11.0491,11.0186,129.0,4.0,125.0,193.0,4.0,122.0556,1.1258
Fujian,2005,105.92,105.69,0.0,0.0,0.0,0.0,1878.9948960000002,1330.1114710000002,136.0,136.0,0.0,29.69,150.13,19585.02,165.8560622,138.45046330000002,133.4644633,2.9214,2.0646,19.768,19.4174,0.0,0.0,0.0,0.0,0.0,43.9097,0.8539
Jiangxi,2005,371.87,371.87,0.0,0.0,0.0,0.0,2237.8,1566.68,105.25,105.25,0.0,101.43,103.4,35313.92,237.1045,187.6594,175.868,10.1884,1.6030000000000002,12.5205,12.5094,0.0,0.0,0.0,0.0,0.0,42.0869,1.1361
Shandong,2005,1046.46,970.712,13.1,54.78,8.06,0.0,4585.6914,3238.6913,3404.8231,2683.0,721.8,546.04,3876.86,173620.04,753.9467025,484.1304171,367.05339039999996,80.72196690000001,36.3550598,220.97099999999998,187.0747,21581.0,4315.0,11250.0,6291.0,913.0,441.8334,0.8336
Henan,2005,1508.8,1447.0,17.29,29.6,14.19,0.0,5568.0,4439.0,3988.0,3509.4,478.6,689.0,4166.0,69270.0,685.9474,588.2694,440.8252,100.78299999999999,46.6612,108.5,104.0,11462.0,911.0,7135.0,2873.0,433.0,375.3,2.7441
Hubei,2005,384.32,415.23,1.58,0.44,0.16,0.0,3428.4,2340.3,337.66,336.97,0.69,114.38,381.15,35792.3,327.3131,278.65608,256.33842999999996,16.32145,5.9962,12.2224,12.2223,4.0,1.0,1.0,16.0,0.0,121.25,0.789
Hunan,2005,595.83,606.51,3.9,0.46,0.2,0.0,6176.33,4435.01,711.26,711.12,0.14,167.39,763.4,39209.78,523.453522,466.7989,436.9684,18.1813,11.6492,6.909,6.909,3.0,3.0,0.0,13.0,0.0,92.0579,1.004
Guangdong,2005,372.3972,372.2572,0.14,0.0,0.0,0.0,3616.74,2143.5,39.2006,39.2006,0.0,67.08,40.3,101019.4,384.3109,264.2024,256.2822,7.2109,0.7093,11.94,11.6415,0.0,0.0,0.0,23.0,0.0,33.1871,1.3664
Guangxi,2005,777.23,735.57,39.59,0.08,4.1,0.0,2831.87,3015.04,259.96,260.0,0.0,188.26,255.0,27111.61,242.919272,206.63706000000002,186.00376,16.871,3.7623,5.3654,5.354,0.0,0.0,0.0,0.0,0.0,17.7386,0.7775
Hainan,2005,142.99,142.99,0.0,0.0,0.0,0.0,427.49,393.54,88.87,88.87,0.0,33.11,97.62,8841.84,58.209478000000004,41.250376,36.960676,2.9599,1.3298,0.114,0.114,0.0,0.0,0.0,0.0,0.0,2.6516,0.0718
Chongqing,2005,174.48,167.18,2.44,0.18,1.17,0.0,1993.33,1756.28,303.61,303.5,0.1,54.2,300.48,15038.23,177.9568,153.2556,143.8349,5.8324,3.5883,8.6076,8.6076,4.0,4.0,0.0,2.0,0.0,39.1482,0.6293
Sichuan,2005,1253.7531,1150.41,88.4538,8.7618,9.6217,0.0,7105.02,5744.77,1587.28,1276.2,311.1,262.14,1323.74,47619.76,653.5507,562.1907,513.687,28.4986,20.0051,59.0313,58.5645,5801.0,804.0,2895.0,495.0,21.0,157.1682,3.4704
Guizhou,2005,873.81,793.17,77.99,0.22,2.43,0.0,1453.64,1972.87,448.33,428.64,19.69,103.08,280.26,7038.77,167.508127,154.686427,136.686227,12.4992,5.501,3.7522,3.7522,346.0,59.0,287.0,10.0,1.0,11.1106,0.1675
Yunnan,2005,937.5777,802.1,78.2576,33.266,65.8941,0.0,2733.58,2601.71,976.93,874.3,102.6,207.14,568.26,12148.9,298.59826430000004,276.0179,244.1869,21.7263,10.1047,32.683244,30.910420000000002,1959.08,312.91,1141.09,63.28,4.0,18.995413,0.645007
Tibet,2005,686.15,632.47,42.01,10.11,1.56,0.0,18.85,30.24,1698.3,626.09,1072.21,106.07,483.07,0.0,21.459096,21.459096,1.221703,12.762410000000001,7.474983,26.979709999999997,21.21193,8718.36,336.13,2004.91,1225.68,906.49,0.4043,0.0
Shaanxi,2005,340.53,308.95,1.24,21.85,8.49,0.0,930.4,764.1,930.87,709.55,221.32,88.19,618.74,6366.02,102.82321,89.62380999999999,68.41561,11.8714,9.3368,141.7335,113.3389,5868.0,2205.0,1737.0,1338.0,793.0,48.7289,0.2882
Gansu,2005,614.69,476.85,24.52,113.33,61.33,2.17,700.12,650.15,1526.34,338.8,1187.5,118.64,778.8,3708.6,82.09612,75.73512,50.4612,12.81312,12.4608,31.6947,31.1867,21134.0,7064.0,4534.0,1794.0,416.0,14.4803,0.1237
Qinghai,2005,453.46,406.19,24.51,8.28,13.77,0.71,121.75,105.12,1765.68,330.2,1435.5,96.08,558.08,264.68,25.7522,25.1443,8.5506,7.4356,9.1581,25.0233,23.6166,16501.0,662.56,4382.36,1151.0,355.0,1.3884,0.0548
Ningxia,2005,116.3,98.15035655,0.43,12.82,4.89,0.05,163.078344,122.71000459999999,505.35118470000003,86.4,419.0,37.57,389.23,1848.11,26.18495123,22.27835577,10.67134154,5.2034197110000004,6.403594513,57.85,57.85,8936.0,1168.0,2001.0,519.0,253.0,7.8314,0.0977
Xinjiang,2005,739.72,504.16,94.19,123.9,2.38,15.09,384.0,228.49,4355.5,659.75,3695.75,249.41,3081.88,10349.47,143.273,120.29,26.18,34.22,59.89,159.8264,152.21737,89772.4,29078.5,22174.14,4067.1,1258.0,24.9929,0.4886
Beijing,2006,25.32,23.39,0.21,1.26,0.46,0.0,382.82,184.35,103.24,23.71,79.53,16.94,126.15,11402.5,59.2061,35.8087,29.2523,3.5816,2.9748,61.9541,61.9339,903.0,21.0,77.0,149.0,66.0,15.1847,0.2684
Tianjin,2006,41.1,39.25,0.26,1.15,0.44,0.0,503.16,262.45,73.3,18.71,54.59,22.89,59.37,6721.44,59.5273,46.1521,37.2046,6.1588,2.7887,68.2755,68.275,1060.0,586.0,43.0,6.0,1.0,23.0846,0.0
Hebei,2006,983.92,829.85,28.99,90.16,34.92,0.0,4711.65625,3006.39,2425.52,991.8,1433.72,348.79,1726.4,48743.01,595.5066343,477.6021819,352.1993219,90.03605999999999,35.3668,416.9988,407.6186,33254.0,6894.0,14665.0,3783.0,857.0,465.0866,0.9054
Shanxi,2006,292.73,231.02,3.5,30.14,28.07,0.0,668.64,479.31,1140.71,476.91,663.8,26.65,359.88,3292.34,72.53399999999999,65.9452,51.0567,7.1595,7.729,83.4279,81.0552,8235.0,1630.0,1083.0,1764.0,785.0,52.4066,0.2676
Inner Mongolia,2006,841.86,630.88,69.81,88.98,42.59,9.6,1054.28,750.41,5594.44,1862.18,3732.26,227.7,4513.02,9191.67,255.0884,214.7825,95.6137,38.1763,80.9925,877.4536,869.1631,98195.0,52609.0,14749.0,7710.0,6797.0,50.2779,0.3896
Liaoning,2006,515.679,370.7,26.816,95.5911,22.5719,0.0,2324.88,1560.6652,818.4539,422.5481,395.9058,236.45,597.23,55341.16,359.77825,247.62265,195.6639,44.3616,7.59715,97.3656,93.6952,9714.177,3032.985,6004.126,1777.475,1353.9520000000002,237.4337,0.3780327
Jilin,2006,684.37,600.0,53.16,16.76,14.45,0.0,1343.7,647.2,450.0,70.0,380.0,310.53,330.34,43831.7,268.31359,171.56358799999998,114.2145,52.999089,4.3499989999999995,34.999999,34.5,21500.0,15799.01,4200.0,470.0,64.0,101.000001,0.75
Heilongjiang,2006,585.86,542.28,32.18,7.53,3.87,0.0,1409.79,1506.08,996.75,346.7,650.05,212.02,624.48,13119.19,177.8277,145.9542,101.6753,32.3083,11.9706,464.5634,460.3045,25007.0,4254.0,15629.0,921.0,805.2,107.6302,1.2716399999999999
Shanghai,2006,5.58,5.58,0.0,0.0,0.0,0.0,252.7,127.74,28.26,26.88,1.38,0.12,17.93,4743.14,28.551776,16.91376,16.3184,0.0,0.5709,22.085722,22.085812,9.62,0.0,9.62,137.65,0.0,6.7550300000000005,0.067674
Jiangsu,2006,71.33,64.3,0.64,5.48,0.91,0.0,2977.32,1826.96,1186.5,1167.49,19.01,15.57,657.89,63252.3,351.3781,242.1014,218.7074,5.4236,17.9704,59.763000000000005,58.355,907.0,550.0,357.0,41.0,3.0,185.54,0.7352
Zhejiang,2006,31.46,31.37,0.05,0.01,0.03,0.0,1899.381,1120.3026,198.32,93.88,104.44,6.43,134.45,21232.75,170.0357,134.839,129.9445,1.2871,3.6074,25.4797,25.4797,1814.0,0.0,1814.0,521.0,0.0,42.0013,8.6027
Anhui,2006,309.49,308.45,0.29,0.59,0.16,0.0,2667.33,1498.0,819.8,817.72,2.08,123.35,929.59,53749.7,353.808025,278.66885,226.72305,34.3854,17.5604,12.8055,12.7955,159.0,5.0,154.0,189.0,4.0,123.5618,1.2831
Fujian,2006,100.21,100.21,0.0,0.0,0.0,0.0,1909.638213,1332.586424,132.34,132.34,0.0,19.5,104.14,17040.42,168.31350700000002,141.180076,135.971076,2.949,2.26,17.427,17.0493,0.0,0.0,0.0,0.0,0.0,44.9181,0.8101
Jiangxi,2006,356.22,356.22,0.0,0.0,0.0,0.0,2347.5,1510.93,92.12,92.12,0.0,69.66,71.36,33989.69,249.12172999999999,197.76053000000002,185.30093,10.7471,1.7125,13.8901,13.8749,0.0,0.0,0.0,0.0,0.0,43.2503,0.8542
Shandong,2006,880.14,832.72,8.03,32.57,6.82,0.0,4641.63,2778.51,2918.1,2308.26,609.84,436.57,3026.24,151090.9,766.137998,498.407098,380.6847,81.083,36.639398,238.6491,215.8,18037.0,3260.0,8431.0,5868.0,918.0,430.5188,0.8472
Henan,2006,1558.56,1496.2,16.63,31.23,14.5,0.0,5957.76,4678.71,4308.52,3813.81,494.71,546.98,2105.29,66828.73,736.541,630.7346,470.3141,109.2531,51.1674,154.07,147.68,11920.0,963.0,7445.0,3175.0,489.0,400.8204,5.026
Hubei,2006,369.72,367.64,1.5,0.45,0.13,0.0,3419.5,2453.7,319.3,318.63,0.67,102.42,360.55,36054.96,326.9291,276.5998,254.0329,16.1131,6.4538,13.8825,13.8785,2.0,0.0,2.0,91.4,0.0,124.811,0.88
Hunan,2006,588.1301,583.4206,4.1036,0.4548,0.1511,0.0,6242.37,4379.84,694.08,693.94,0.14,121.7,638.94,32867.76,539.7191,481.1602,449.6257,18.534000000000002,13.0005,7.2749,7.2749,3.0,3.0,0.0,14.0,0.0,95.2929,1.0344
Guangdong,2006,363.3733,363.2093,0.16399999999999998,0.0,0.0,0.0,3634.8237,2239.4618,37.6717,37.6717,0.0,44.7,39.7,93029.0,392.7528,267.6085,259.5264,7.3391,0.743,12.4784,12.16644,0.0,0.0,0.0,6.0,0.0,34.695,1.3945
Guangxi,2006,771.4198,726.5673,40.442,0.1088,4.3017,0.0,3010.3,2612.5081,263.6812,263.6812,0.0,117.1,166.54,60123.0,266.36332999999996,219.93193,197.35003,18.5119,4.07,6.2721,6.2659,0.0,0.0,0.0,0.0,0.0,18.8119,0.7896
Hainan,2006,138.61,138.61,0.0,0.0,0.0,0.0,478.14,399.53,92.95,92.95,0.0,21.39,67.07,9477.41,62.13055500000001,44.552135,40.114157,3.052478,1.3855,0.094,0.094,0.0,0.0,0.0,0.0,0.0,2.6136,0.0829
Chongqing,2006,168.49,164.94,2.33,0.21,1.01,0.0,1968.3,1608.29,348.3,348.17,0.13,34.78,127.34,12328.17,177.0615,152.4709,142.1485,6.3165,4.0059,8.3456,8.3456,4.0,4.0,0.0,8.0,0.0,36.8837,0.6773
Sichuan,2006,1258.1758,1147.6958,91.1,9.27,10.11,0.0,7471.41,5757.0,1590.45,1162.3194,428.1306,238.17,1477.25,47509.31,690.842,591.854,541.3037,29.5792,20.9711,62.5184,62.0428,6047.0,827.0,3024.0,579.0,23.0,171.6849,3.8863
Guizhou,2006,895.28,814.6,78.02,0.19,2.47,0.0,1526.36,2195.61,464.1,444.62,19.48,72.23,160.27,7085.6,174.972058,160.614458,140.786058,13.7866,6.0418,4.0884,4.0884,385.0,65.0,320.0,22.0,1.0,12.1841,0.2255
