Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2761,Freshwater Fish,1999,1999,tonnes,12162931.16,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2761,Freshwater Fish,2000,2000,tonnes,12130654.45,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2761,Freshwater Fish,2001,2001,tonnes,12992275.6,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2761,Freshwater Fish,2002,2002,tonnes,13539047.48,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2761,Freshwater Fish,2003,2003,tonnes,14112162.21,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2761,Freshwater Fish,2004,2004,tonnes,14446833.53,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2761,Freshwater Fish,2005,2005,tonnes,15524841.98,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2761,Freshwater Fish,2006,2006,tonnes,16867678.88,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2761,Freshwater Fish,2007,2007,tonnes,17471047.35,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2761,Freshwater Fish,2008,2008,tonnes,18241135.53,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2761,Freshwater Fish,2009,2009,tonnes,19307024.78,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2761,Freshwater Fish,2010,2010,tonnes,20644786.96,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2761,Freshwater Fish,2011,2011,tonnes,21473064.38,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2761,Freshwater Fish,2012,2012,tonnes,22226143.63,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2761,Freshwater Fish,2013,2013,tonnes,22226143.63,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2761,Freshwater Fish,1961,1961,g/capita/day,2.9,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2761,Freshwater Fish,1962,1962,g/capita/day,2.86,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2761,Freshwater Fish,1963,1963,g/capita/day,2.81,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2761,Freshwater Fish,1964,1964,g/capita/day,2.65,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2761,Freshwater Fish,1965,1965,g/capita/day,2.98,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2761,Freshwater Fish,1966,1966,g/capita/day,2.89,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2761,Freshwater Fish,1967,1967,g/capita/day,2.81,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2761,Freshwater Fish,1968,1968,g/capita/day,2.74,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2761,Freshwater Fish,1969,1969,g/capita/day,2.66,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2761,Freshwater Fish,1970,1970,g/capita/day,2.98,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2761,Freshwater Fish,1971,1971,g/capita/day,2.82,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2761,Freshwater Fish,1972,1972,g/capita/day,2.73,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2761,Freshwater Fish,1973,1973,g/capita/day,2.94,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2761,Freshwater Fish,1974,1974,g/capita/day,2.88,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2761,Freshwater Fish,1975,1975,g/capita/day,2.91,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2761,Freshwater Fish,1976,1976,g/capita/day,2.94,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2761,Freshwater Fish,1977,1977,g/capita/day,2.96,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2761,Freshwater Fish,1978,1978,g/capita/day,2.89,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2761,Freshwater Fish,1979,1979,g/capita/day,3.01,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2761,Freshwater Fish,1980,1980,g/capita/day,3.28,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2761,Freshwater Fish,1981,1981,g/capita/day,3.58,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2761,Freshwater Fish,1982,1982,g/capita/day,4.04,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2761,Freshwater Fish,1983,1983,g/capita/day,4.72,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2761,Freshwater Fish,1984,1984,g/capita/day,5.73,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2761,Freshwater Fish,1985,1985,g/capita/day,7.18,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2761,Freshwater Fish,1986,1986,g/capita/day,8.57,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2761,Freshwater Fish,1987,1987,g/capita/day,9.81,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2761,Freshwater Fish,1988,1988,g/capita/day,10.77,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2761,Freshwater Fish,1989,1989,g/capita/day,11.38,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2761,Freshwater Fish,1990,1990,g/capita/day,11.95,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2761,Freshwater Fish,1991,1991,g/capita/day,12.41,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2761,Freshwater Fish,1992,1992,g/capita/day,13.73,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2761,Freshwater Fish,1993,1993,g/capita/day,16.3,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2761,Freshwater Fish,1994,1994,g/capita/day,18.97,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2761,Freshwater Fish,1995,1995,g/capita/day,21.45,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2761,Freshwater Fish,1996,1996,g/capita/day,24.6,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2761,Freshwater Fish,1997,1997,g/capita/day,25.3,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2761,Freshwater Fish,1998,1998,g/capita/day,25.64,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2761,Freshwater Fish,1999,1999,g/capita/day,26.18,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2761,Freshwater Fish,2000,2000,g/capita/day,25.96,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2761,Freshwater Fish,2001,2001,g/capita/day,27.64,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2761,Freshwater Fish,2002,2002,g/capita/day,28.64,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2761,Freshwater Fish,2003,2003,g/capita/day,29.68,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2761,Freshwater Fish,2004,2004,g/capita/day,30.2,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2761,Freshwater Fish,2005,2005,g/capita/day,32.27,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2761,Freshwater Fish,2006,2006,g/capita/day,34.85,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2761,Freshwater Fish,2007,2007,g/capita/day,35.87,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2761,Freshwater Fish,2008,2008,g/capita/day,37.22,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2761,Freshwater Fish,2009,2009,g/capita/day,39.15,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2761,Freshwater Fish,2010,2010,g/capita/day,41.59,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2761,Freshwater Fish,2011,2011,g/capita/day,42.99,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2761,Freshwater Fish,2012,2012,g/capita/day,44.22,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2761,Freshwater Fish,2013,2013,g/capita/day,43.95,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,1961,1961,kg,1.06,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,1962,1962,kg,1.04,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,1963,1963,kg,1.02,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,1964,1964,kg,0.97,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,1965,1965,kg,1.09,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,1966,1966,kg,1.06,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,1967,1967,kg,1.03,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,1968,1968,kg,1,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,1969,1969,kg,0.97,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,1970,1970,kg,1.09,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,1971,1971,kg,1.03,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,1972,1972,kg,1,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,1973,1973,kg,1.07,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,1974,1974,kg,1.05,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,1975,1975,kg,1.06,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,1976,1976,kg,1.07,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,1977,1977,kg,1.08,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,1978,1978,kg,1.05,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,1979,1979,kg,1.1,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,1980,1980,kg,1.2,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,1981,1981,kg,1.31,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,1982,1982,kg,1.47,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,1983,1983,kg,1.72,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,1984,1984,kg,2.09,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,1985,1985,kg,2.62,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,1986,1986,kg,3.13,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,1987,1987,kg,3.58,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,1988,1988,kg,3.93,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,1989,1989,kg,4.15,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,1990,1990,kg,4.36,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,1991,1991,kg,4.53,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,1992,1992,kg,5.01,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,1993,1993,kg,5.95,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,1994,1994,kg,6.92,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,1995,1995,kg,7.83,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,1996,1996,kg,8.98,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,1997,1997,kg,9.23,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,1998,1998,kg,9.36,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,1999,1999,kg,9.56,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,2000,2000,kg,9.47,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,2001,2001,kg,10.09,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,2002,2002,kg,10.45,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,2003,2003,kg,10.83,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,2004,2004,kg,11.02,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,2005,2005,kg,11.78,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,2006,2006,kg,12.72,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,2007,2007,kg,13.09,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,2008,2008,kg,13.59,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,2009,2009,kg,14.29,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,2010,2010,kg,15.18,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,2011,2011,kg,15.69,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,2012,2012,kg,16.14,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,2013,2013,kg,16.04,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",664,Food supply (kcal/capita/day),2761,Freshwater Fish,1961,1961,kcal/capita/day,2,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",664,Food supply (kcal/capita/day),2761,Freshwater Fish,1962,1962,kcal/capita/day,2,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",664,Food supply (kcal/capita/day),2761,Freshwater Fish,1963,1963,kcal/capita/day,2,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",664,Food supply (kcal/capita/day),2761,Freshwater Fish,1964,1964,kcal/capita/day,2,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",664,Food supply (kcal/capita/day),2761,Freshwater Fish,1965,1965,kcal/capita/day,3,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",664,Food supply (kcal/capita/day),2761,Freshwater Fish,1966,1966,kcal/capita/day,3,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",664,Food supply (kcal/capita/day),2761,Freshwater Fish,1967,1967,kcal/capita/day,2,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",664,Food supply (kcal/capita/day),2761,Freshwater Fish,1968,1968,kcal/capita/day,2,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",664,Food supply (kcal/capita/day),2761,Freshwater Fish,1969,1969,kcal/capita/day,2,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",664,Food supply (kcal/capita/day),2761,Freshwater Fish,1970,1970,kcal/capita/day,3,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",664,Food supply (kcal/capita/day),2761,Freshwater Fish,1971,1971,kcal/capita/day,2,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",664,Food supply (kcal/capita/day),2761,Freshwater Fish,1972,1972,kcal/capita/day,2,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",664,Food supply (kcal/capita/day),2761,Freshwater Fish,1973,1973,kcal/capita/day,2,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",664,Food supply (kcal/capita/day),2761,Freshwater Fish,1974,1974,kcal/capita/day,2,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",664,Food supply (kcal/capita/day),2761,Freshwater Fish,1975,1975,kcal/capita/day,2,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",664,Food supply (kcal/capita/day),2761,Freshwater Fish,1976,1976,kcal/capita/day,2,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",664,Food supply (kcal/capita/day),2761,Freshwater Fish,1977,1977,kcal/capita/day,2,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",664,Food supply (kcal/capita/day),2761,Freshwater Fish,1978,1978,kcal/capita/day,2,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",664,Food supply (kcal/capita/day),2761,Freshwater Fish,1979,1979,kcal/capita/day,2,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",664,Food supply (kcal/capita/day),2761,Freshwater Fish,1980,1980,kcal/capita/day,2,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",664,Food supply (kcal/capita/day),2761,Freshwater Fish,1981,1981,kcal/capita/day,2,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",664,Food supply (kcal/capita/day),2761,Freshwater Fish,1982,1982,kcal/capita/day,3,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",664,Food supply (kcal/capita/day),2761,Freshwater Fish,1983,1983,kcal/capita/day,3,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",664,Food supply (kcal/capita/day),2761,Freshwater Fish,1984,1984,kcal/capita/day,4,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",664,Food supply (kcal/capita/day),2761,Freshwater Fish,1985,1985,kcal/capita/day,5,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",664,Food supply (kcal/capita/day),2761,Freshwater Fish,1986,1986,kcal/capita/day,6,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",664,Food supply (kcal/capita/day),2761,Freshwater Fish,1987,1987,kcal/capita/day,7,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",664,Food supply (kcal/capita/day),2761,Freshwater Fish,1988,1988,kcal/capita/day,7,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",664,Food supply (kcal/capita/day),2761,Freshwater Fish,1989,1989,kcal/capita/day,8,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",664,Food supply (kcal/capita/day),2761,Freshwater Fish,1990,1990,kcal/capita/day,8,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",664,Food supply (kcal/capita/day),2761,Freshwater Fish,1991,1991,kcal/capita/day,9,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",664,Food supply (kcal/capita/day),2761,Freshwater Fish,1992,1992,kcal/capita/day,9,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",664,Food supply (kcal/capita/day),2761,Freshwater Fish,1993,1993,kcal/capita/day,11,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",664,Food supply (kcal/capita/day),2761,Freshwater Fish,1994,1994,kcal/capita/day,13,Fc,Calculated data
