Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,1967,1967,Head,8200000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,1968,1968,Head,8500000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,1969,1969,Head,8800000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,1970,1970,Head,9200000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,1971,1971,Head,9648000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,1972,1972,Head,9926000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,1973,1973,Head,10341000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,1974,1974,Head,10730000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,1975,1975,Head,11103000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,1976,1976,Head,11299000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,1977,1977,Head,11438000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,1978,1978,Head,11447000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,1979,1979,Head,11245000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,1980,1980,Head,11145000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,1981,1981,Head,11042000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,1982,1982,Head,10972000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,1983,1983,Head,10981000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,1984,1984,Head,10806000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,1985,1985,Head,10978000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,1986,1986,Head,11081000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,1987,1987,Head,10988000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,1988,1988,Head,10691000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,1989,1989,Head,10540000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,1990,1990,Head,10294000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,1991,1991,Head,10174000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,1992,1992,Head,10094000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,1993,1993,Head,10017000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,1994,1994,Head,9959000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,1995,1995,Head,10037300,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,1996,1996,Head,10072000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,1997,1997,Head,8715000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,1998,1998,Head,8912000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,1999,1999,Head,8981000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,2000,2000,Head,8914000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,2001,2001,Head,8766000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,2002,2002,Head,8260000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,2003,2003,Head,8088000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,2004,2004,Head,7900000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,2005,2005,Head,7639000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,2006,2006,Head,7399600,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,2007,2007,Head,7195000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,2008,2008,Head,7028000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,2009,2009,Head,6821000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,2010,2010,Head,6785000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,2011,2011,Head,6771000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,2012,2012,Head,6709000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,2013,2013,Head,6334800,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,2014,2014,Head,6027400,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,2015,2015,Head,6043300,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,2016,2016,Head,5908400,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,2017,2017,Head,5507400,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,1961,1961,Head,1427000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,1962,1962,Head,1332000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,1963,1963,Head,1324000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,1964,1964,Head,1355000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,1965,1965,Head,1403000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,1966,1966,Head,1447000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,1967,1967,Head,1500000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,1968,1968,Head,1700000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,1969,1969,Head,1900000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,1970,1970,Head,2100000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,1971,1971,Head,2245000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,1972,1972,Head,2444000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,1973,1973,Head,2682000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,1974,1974,Head,2923000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,1975,1975,Head,3139000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,1976,1976,Head,3354000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,1977,1977,Head,3536000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,1978,1978,Head,3715000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,1979,1979,Head,3868000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,1980,1980,Head,4023000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,1981,1981,Head,4166000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,1982,1982,Head,4325000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,1983,1983,Head,4464000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,1984,1984,Head,4593000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,1985,1985,Head,4790000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,1986,1986,Head,4972000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,1987,1987,Head,5113000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,1988,1988,Head,5248000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,1989,1989,Head,5366000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,1990,1990,Head,5391000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,1991,1991,Head,5494000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,1992,1992,Head,5606000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,1993,1993,Head,5610000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,1994,1994,Head,5498000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,1995,1995,Head,5552000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,1996,1996,Head,5389000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,1997,1997,Head,4780000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,1998,1998,Head,4806000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,1999,1999,Head,4739000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,2000,2000,Head,4673000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,2001,2001,Head,4530000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,2002,2002,Head,4362000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,2003,2003,Head,4194000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,2004,2004,Head,3957000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,2005,2005,Head,3739500,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,2006,2006,Head,3604000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,2007,2007,Head,3451000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,2008,2008,Head,2985000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,2009,2009,Head,2955000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,2010,2010,Head,2793000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,2011,2011,Head,2697000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,2012,2012,Head,2598000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,2013,2013,Head,2492000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,2014,2014,Head,2303500,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,2015,2015,Head,2245600,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,2016,2016,Head,2099500,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1110,Mules,2017,2017,Head,1928600,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,1961,1961,Head,82270000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,1962,1962,Head,75520000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,1963,1963,Head,99970000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,1964,1964,Head,131800000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,1965,1965,Head,152470000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,1966,1966,Head,166925008,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,1967,1967,Head,193360000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,1968,1968,Head,190060000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,1969,1969,Head,178630000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,1970,1970,Head,172510000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,1971,1971,Head,206101008,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,1972,1972,Head,250350000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,1973,1973,Head,263680000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,1974,1974,Head,257940000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,1975,1975,Head,260780000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,1976,1976,Head,281169920,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,1977,1977,Head,287247104,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,1978,1978,Head,291777024,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,1979,1979,Head,301285120,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,1980,1980,Head,319705088,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,1981,1981,Head,305431040,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,1982,1982,Head,293700096,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,1983,1983,Head,300780032,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,1984,1984,Head,298535936,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,1985,1985,Head,306791936,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,1986,1986,Head,331396096,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,1987,1987,Head,337190912,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,1988,1988,Head,324456000,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,1989,1989,Head,338795800,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,1990,1990,Head,345754816,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,1991,1991,Head,362408000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,1992,1992,Head,369646000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,1993,1993,Head,384211000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,1994,1994,Head,393001000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,1995,1995,Head,414615400,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,1996,1996,Head,441691900,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,1997,1997,Head,362836000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,1998,1998,Head,400348000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,1999,1999,Head,422563000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,2000,2000,Head,431442000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,2001,2001,Head,416336000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,2002,2002,Head,419505000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,2003,2003,Head,417762000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,2004,2004,Head,413818000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,2005,2005,Head,421234000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,2006,2006,Head,433191008,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,2007,2007,Head,418504000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,2008,2008,Head,439895008,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,2009,2009,Head,462913000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,2010,2010,Head,469960000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,2011,2011,Head,464600000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,2012,2012,Head,468627300,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,2013,2013,Head,475922000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,2014,2014,Head,474112600,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,2015,2015,Head,465827400,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,2016,2016,Head,451125000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1034,Pigs,2017,2017,Head,435037100,,Official data
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,1961,1961,1000 Head,16000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,1962,1962,1000 Head,18000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,1963,1963,1000 Head,20000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,1964,1964,1000 Head,22000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,1965,1965,1000 Head,23000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,1966,1966,1000 Head,24000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,1967,1967,1000 Head,26000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,1968,1968,1000 Head,28000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,1969,1969,1000 Head,30000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,1970,1970,1000 Head,32000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,1971,1971,1000 Head,33000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,1972,1972,1000 Head,35000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,1973,1973,1000 Head,37000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,1974,1974,1000 Head,39000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,1975,1975,1000 Head,41000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,1976,1976,1000 Head,43000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,1977,1977,1000 Head,45000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,1978,1978,1000 Head,45000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,1979,1979,1000 Head,50000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,1980,1980,1000 Head,52000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,1981,1981,1000 Head,54000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,1982,1982,1000 Head,58000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,1983,1983,1000 Head,63000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,1984,1984,1000 Head,66000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,1985,1985,1000 Head,68987,,Official data
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,1986,1986,1000 Head,101797,,Official data
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,1987,1987,1000 Head,139000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,1988,1988,1000 Head,145000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,1989,1989,1000 Head,150000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,1990,1990,1000 Head,155000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,1991,1991,1000 Head,162000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,1992,1992,1000 Head,165000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,1993,1993,1000 Head,175000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,1994,1994,1000 Head,185000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,1995,1995,1000 Head,149382,,Official data
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,1996,1996,1000 Head,155000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,1997,1997,1000 Head,160000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,1998,1998,1000 Head,168000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,1999,1999,1000 Head,175000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,2000,2000,1000 Head,185000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,2001,2001,1000 Head,190000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,2002,2002,1000 Head,191247,,Official data
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,2003,2003,1000 Head,194221,,Official data
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,2004,2004,1000 Head,196609,,Official data
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,2005,2005,1000 Head,202161,,Official data
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,2006,2006,1000 Head,217641,,Official data
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,2007,2007,1000 Head,213149,,Official data
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,2008,2008,1000 Head,202000,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,2009,2009,1000 Head,210000,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,2010,2010,1000 Head,218000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,2011,2011,1000 Head,220000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,2012,2012,1000 Head,225000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,2013,2013,1000 Head,223453,,Official data
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,2014,2014,1000 Head,222746,,Official data
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,2015,2015,1000 Head,216034,,Official data
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,2016,2016,1000 Head,217216,Im,FAO data based on imputation methodology
QA,Live Animals,41,"China, mainland",5112,Stocks,1140,Rabbits and hares,2017,2017,1000 Head,230139,Im,FAO data based on imputation methodology
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,1961,1961,Head,61640000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,1962,1962,Head,60750000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,1963,1963,Head,64120000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,1964,1964,Head,69740000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,1965,1965,Head,74450000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,1966,1966,Head,78260000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,1967,1967,Head,77780000,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,1968,1968,Head,82330000,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,1969,1969,Head,82210000,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,1970,1970,Head,79710000,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,1971,1971,Head,85630000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,1972,1972,Head,87330000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,1973,1973,Head,87980000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,1974,1974,Head,93180000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,1975,1975,Head,94700000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,1976,1976,Head,95330000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,1977,1977,Head,92705008,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,1978,1978,Head,93532000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,1979,1979,Head,96397008,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,1980,1980,Head,102568000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,1981,1981,Head,106627008,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,1982,1982,Head,109470000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,1983,1983,Head,106570000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,1984,1984,Head,98920000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,1985,1985,Head,95193008,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,1986,1986,Head,94210000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,1987,1987,Head,99009008,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,1988,1988,Head,101628500,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,1989,1989,Head,109465300,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,1990,1990,Head,111238000,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,1991,1991,Head,112816000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,1992,1992,Head,110855000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,1993,1993,Head,109719000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,1994,1994,Head,111618000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,1995,1995,Head,117444300,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,1996,1996,Head,127263100,,Official data
